Item Type	Filter Code	ID	Affix	Attributes	Magic Only	alvl	rlvl	freq	group	Changes
Clubs	CLUB		Anthrax	+100 Poison Damage over 6 seconds		33	25	2	16	added Quiver
Clubs	CLUB	271	Regeneration	Replenish Life +[6-10]		70	52	4	19	doubled vlaues
Clubs	CLUB		Vileness	Prevent Monster Heal		9	6	3	20	added Quiver
Clubs	CLUB		Bear	Knockback		8	6	3	24	
Clubs	CLUB		Jackal	+[1-5] to Life		8-48	6	3	26	added max alvl
Clubs	CLUB		Fox	+[6-10] to Life		17-57	13	3	26	split off Ring, added max alvl
Clubs	CLUB		Wolf	+[11-20] to Life		34-74	26	3	26	split off Ring, added max alvl
Clubs	CLUB		Tiger	+[21-30] to Life		51	43	3	26	
Clubs	CLUB		Mammoth	+[31-40] to Life		68	60	3	26	
Clubs	CLUB		Leech	[4-5]% Life Stolen per Hit		6	4	7	27	added Quiver
Clubs	CLUB	353	Locust	[6-7]% Life Stolen per Hit		20	15	7	27	added Quiver
Clubs	CLUB		Lamprey	[8-9]% Life Stolen per Hit		55	43	7	27	
Clubs	CLUB		Bat	[4-5]% Mana Stolen per Hit		7	4	7	28	added Quiver
Clubs	CLUB	360	Wraith	[6-7]% Mana Stolen per Hit		21	16	7	28	added Quiver
Clubs	CLUB		Vampire	[8-9]% Mana Stolen per Hit		56	48	7	28	
Clubs	CLUB		Ease	Requirements -20%		15	11	3	30	
Clubs	CLUB		Simplicity	Requirements -30%		25	18	2	30	
Clubs	CLUB	372	Strength	+[1-2] to Strength		1-41	1	4	31	added max alvl, added Helm
Clubs	CLUB	373	Might	+[3-5] to Strength		10-50	8	3	31	split off Amulet, addex max alvl, added Quiver, added Helm
Clubs	CLUB	374	Ox	+[6-9] to Strength		26	19	3	31	added Quiver, added Helm
Clubs	CLUB	375	Giant	+[10-15] to Strength		42	34	3	31	added Quiver, added Helm
Clubs	CLUB	376	Titan	+[16-20] to Strength		58	50	3	31	added Helm
Clubs	CLUB	377	Atlas	+[21-30] to Strength		71	63	3	31	added Helmet & Shield
Clubs	CLUB		Self-Repair	Repairs 1 Durability in 33 seconds		3	1	3	37	
Clubs	CLUB		Fast Repair	Repairs 1 Durability in 20 seconds		20	12	2	37	
Clubs	CLUB		Ages	Indestructible	1	50	42	1	39	
Clubs	CLUB		Fireball	16% Chance to Cast Level 18 Fire Ball on Striking		36	27	1	44	new
Clubs	CLUB		Fireball	16% Chance to Cast Level 24 Fire Ball on Striking		56	42	1	44	new
Clubs	CLUB		Fireball	16% Chance to Cast Level 30 Fire Ball on Striking		76	57	1	44	new
Clubs	CLUB		Charged Bolt	20% Chance to Cast Level 18 Charged Bolt on Striking		36-56	27	1	44	new
Clubs	CLUB		Charged Bolt	20% Chance to Cast Level 24 Charged Bolt on Striking		56-76	42	1	44	new
Clubs	CLUB		Charged Bolt	20 Chance to Cast Level 30 Charged Bolt on Striking		76	57	1	44	new
Clubs	CLUB		Lightning	16% Chance to Cast Level 18 Lightning on Striking		36-56	27	1	44	new
Clubs	CLUB		Lightning	16% Chance to Cast Level 24 Lightning on Striking		56-76	42	1	44	new
Clubs	CLUB		Lightning	16% Chance to Cast Level 30 Lightning on Striking		76	57	1	44	new
Clubs	CLUB		Chain Lightning	14% Chance to Cast Level 18 Chain Lightning on Striking		36-56	27	1	44	new
Clubs	CLUB		Chain Lightning	14% Chance to Cast Level 24 Chain Lightning on Striking		56-76	42	1	44	new
Clubs	CLUB		Chain Lightning	14% Chance to Cast Level 30 Chain Lightning on Striking		76	57	1	44	new
Clubs	CLUB		Ice Barrage	12% Chance to Cast Level 18 Ice Barrage on Striking		36-56	27	1	44	new
Clubs	CLUB		Ice Barrage	12% Chance to Cast Level 24 Ice Barrage on Striking		56-76	42	1	44	new
Clubs	CLUB		Ice Barrage	12% Chance to Cast Level 30 Ice Barrage on Striking		76	57	1	44	new
Clubs	CLUB		Frost Nova	18% Chance to Cast Level 18 Frost Nova on Striking		36-56	27	1	44	new
Clubs	CLUB		Frost Nova	18% Chance to Cast Level 24 Frost Nova on Striking		56-76	42	1	44	new
Clubs	CLUB		Frost Nova	18% Chance to Cast Level 30 Frost Nova on Striking		76	57	1	44	new
Clubs	CLUB		Nova	16% Chance to Cast Level 18 Nova on Striking		36-56	27	1	44	new
Clubs	CLUB		Nova	16% Chance to Cast Level 24 Nova on Striking		56-76	42	1	44	new
Clubs	CLUB		Nova	16% Chance to Cast Level 30 Nova on Striking		76	57	1	44	new
Clubs	CLUB		Nova	10% Chance to Cast Level 3 Nova on Striking		12-36	9	1	44	added max alvl, alvl was 18, rlvl was 13
Clubs	CLUB		Nova	12% Chance to Cast Level 4 Nova on Striking		18-36	14	1	44	added max alvl, alvl was 28, rlvl was 21
Clubs	CLUB		Firebolts	10% Chance to Cast Level 8 Fire Bolt on Striking		16-36	12	1	44	added max alvl
Clubs	CLUB		Damage Amplification	10% Chance to Cast Level 23 Amplify Damage on Striking		36-76	27	1	44	new
Clubs	CLUB		Damage Amplification	12% Chance to Cast Level 31 Amplify Damage on Striking		76	57	1	44	new
Clubs	CLUB		Lower Resist	8% Chance to Cast Level 5 Lower Resist on Striking		15-55	15	1	44	new
Clubs	CLUB		Lower Resist	10% Chance to Cast Level 10 Lower Resist on Striking		36-76	27	1	44	new
Clubs	CLUB		Lower Resist	12% Chance to Cast Level 15 Lower Resist on Striking		76	57	1	44	new
Clubs	CLUB		Savagery	[5-10]% Deadly Strike		18-58	15	2	252	new
Clubs	CLUB		Devastation	[10-15]% Deadly Strike		28-68	25	2	252	new
Clubs	CLUB		Havoc	[15-20]% Deadly Strike		38	35	2	252	new
Clubs	CLUB		Destruction	[20-25]% Deadly Strike		48	45	2	252	new
Clubs	CLUB		Desolation	[25-30]% Deadly Strike		58	55	2	252	new
Clubs	CLUB	806	Bleeding	10% Chance of Open Wounds, +[8-12] Open Wounds Damage per Second		18-58	15	2	252	new
Clubs	CLUB	807	Siphoning	10% Chance of Open Wounds, +[15-20] Open Wounds Damage per Second		28-68	25	2	252	new
Clubs	CLUB	808	Gory	10% Chance of Open Wounds, +[33-46] Open Wounds Damage per Second		38	35	2	252	new
Clubs	CLUB	809	Sanguinary	10% Chance of Open Wounds, +[122-172] Open Wounds Damage per Second		48	45	2	252	new
Clubs	CLUB	810	Hematic	10% Chance of Open Wounds, +[235-325] Open Wounds Damage per Second		58	55	2	252	new
Clubs	CLUB		Chipping	[5-10]% Chance of Crushing Blow		18-58	15	2	252	new
Clubs	CLUB		Crumbling	[10-15]% Chance of Crushing Blow		28-68	25	2	252	new
Clubs	CLUB		Breaking	[15-20]% Chance of Crushing Blow		38	35	2	252	new
Clubs	CLUB		Crushing	[20-25]% Chance of Crushing Blow		48	45	2	252	new
Clubs	CLUB		Pulverizing	[25-30]% Chance of Crushing Blow		58	55	2	252	new
Hammers	HAMMER		Readiness	+10% Increased Attack Speed		5	3	6	7	added Quiver
Hammers	HAMMER		Alacrity	+20% Increased Attack Speed		25	17	6	7	added Quiver
Hammers	HAMMER		Swiftness	+30% Increased Attack Speed		34	26	6	7	added Missile Weapon
Hammers	HAMMER		Quickness	+40% Increased Attack Speed		46	38	5	7	added Missile Weapon
Hammers	HAMMER		Frost	+1 Cold Damage		1-3	1	4	10	
Hammers	HAMMER		Frost	Adds 1 to [1-2] Cold Damage (2 second chill)		4-44	3	5	10	added max alvl, added Quiver
Hammers	HAMMER		Icicle	Adds [3-4] to [12-16] Cold Damage (3 second chill)		13-53	9	4	10	added max alvl, added Quiver, damage was 1 to [3-4]
Hammers	HAMMER		Glacier	Adds [14-21] to [45-71] Cold Damage (4 second chill)		27	20	3	10	added Quiver, damage was [2-4] to [4-15]
Hammers	HAMMER		Winter	Adds [44-60] to [126-246] Cold Damage (6 second chill)		45	37	2	10	added Quiver, damage was [5-9] to [16-50]
Hammers	HAMMER		Hypothermia	Adds [63-118] to [238-365] Cold Damage (6 second chill)		70	53	2	10	new
Hammers	HAMMER		Flame	+[1-2] Fire Damage		1-3	1	4	12	
Hammers	HAMMER		Flame	Adds 1 to [2-5] Fire Damage		4-44	3	5	12	added max alvl, added Quiver
Hammers	HAMMER		Fire	Adds [2-8] to [12-22] Fire Damage		15-55	11	4	12	added max alvl, added Quiver, damage was [1-4] to [6-11]
Hammers	HAMMER		Burning	Adds [20-30] to [37-72] Fire Damage		25-65	18	3	12	added max alvl, added Quiver, damage was [5-9] to [10-20]
Hammers	HAMMER		Incineration	Adds [57-90] to [102-146] Fire Damage		43	35	2	12	added Quiver, damage was [10-20] to [21-75]
Hammers	HAMMER		Ashes	Adds [152-214] to [228-302] Fire Damage		70	53	2	12	new
Hammers	HAMMER		Shock	+[1-3] Lightning Damage		1-3	1	4	13	
Hammers	HAMMER		Shock	Adds 1 to [3-8] Lightning Damage		4-44	3	5	13	added max alvl, added Quiver, damage was 1 to [6-8]
Hammers	HAMMER		Lightning	Adds 1 to [14-24] Lightning Damage		15-55	11	4	13	added max alvl, added Quiver, damage was 1 to [9-16]
Hammers	HAMMER		Thunder	Adds 1 to [34-84] Lightning Damage		25	18	3	13	added Quiver, damage was 1 to [17-40]
Hammers	HAMMER		Storms	Adds [1-6] to [85-126] Lightning Damage		34	26	2	13	added Quiver, damage was [1-6] to [41-120]
Hammers	HAMMER		Maelstrom	Adds [1-6] to [303-403] Lightning Damage		70	53	2	13	new
Hammers	HAMMER		Craftsmanship	+1 to Maximum Damage		1-41	1	8	14	added max alvl
Hammers	HAMMER		Quality	+2 to Maximum Damage		4-44	3	8	14	added max alvl
Hammers	HAMMER		Maiming	+[3-4] to Maximum Damage		7-47	5	7	14	added max alvl
Hammers	HAMMER		Slaying	+[5-7] to Maximum Damage		11-51	8	7	14	added max alvl
Hammers	HAMMER		Gore	+[8-10] to Maximum Damage		14	10	6	14	
Hammers	HAMMER		Carnage	+[11-14] to Maximum Damage		19	14	6	14	
Hammers	HAMMER		Slaughter	+[15-20] to Maximum Damage		25	18	5	14	
Hammers	HAMMER		Butchery	+[21-40] to Maximum Damage		35	27	5	14	was 1
Hammers	HAMMER		Evisceration	+[41-63] to Maximum Damage	1	45	37	4	14	
Hammers	HAMMER		Worth	+[1-2] to Minimum Damage		1-41	1	8	15	added max alvl
Hammers	HAMMER		Measure	+[3-4] to Minimum Damage		12-52	9	7	15	added max alvl
Hammers	HAMMER		Excellence	+[5-8] to Minimum Damage		24	18	6	15	
Hammers	HAMMER		Performance	+[9-14] to Minimum Damage		48	40	5	15	
Hammers	HAMMER		Transcendence	+[15-20] to Minimum Damage		76	68	4	15	
Hammers	HAMMER		Blight	+1 Poison Damage over 2 seconds		1-4	1	4	16	
Hammers	HAMMER		Blight	+7 Poison Damage over 3 seconds		5-45	3	5	16	added max alvl, added Quiver
Hammers	HAMMER		Venom	+21 Poison Damage over 4 seconds		15-55	11	4	16	added max alvl, added Quiver
Hammers	HAMMER		Pestilence	+50 Poison Damage over 5 seconds		25	18	3	16	added Quiver
Hammers	HAMMER		Anthrax	+100 Poison Damage over 6 seconds		33	25	2	16	added Quiver
Hammers	HAMMER	271	Regeneration	Replenish Life +[6-10]		70	52	4	19	doubled vlaues
Hammers	HAMMER		Vileness	Prevent Monster Heal		9	6	3	20	added Quiver
Hammers	HAMMER		Bear	Knockback		8	6	3	24	
Hammers	HAMMER		Jackal	+[1-5] to Life		8-48	6	3	26	added max alvl
Hammers	HAMMER		Fox	+[6-10] to Life		17-57	13	3	26	split off Ring, added max alvl
Hammers	HAMMER		Wolf	+[11-20] to Life		34-74	26	3	26	split off Ring, added max alvl
Hammers	HAMMER		Tiger	+[21-30] to Life		51	43	3	26	
Hammers	HAMMER		Mammoth	+[31-40] to Life		68	60	3	26	
Hammers	HAMMER		Leech	[4-5]% Life Stolen per Hit		6	4	7	27	added Quiver
Hammers	HAMMER	353	Locust	[6-7]% Life Stolen per Hit		20	15	7	27	added Quiver
Hammers	HAMMER		Lamprey	[8-9]% Life Stolen per Hit		55	43	7	27	
Hammers	HAMMER		Bat	[4-5]% Mana Stolen per Hit		7	4	7	28	added Quiver
Hammers	HAMMER	360	Wraith	[6-7]% Mana Stolen per Hit		21	16	7	28	added Quiver
Hammers	HAMMER		Vampire	[8-9]% Mana Stolen per Hit		56	48	7	28	
Hammers	HAMMER		Ease	Requirements -20%		15	11	3	30	
Hammers	HAMMER		Simplicity	Requirements -30%		25	18	2	30	
Hammers	HAMMER	372	Strength	+[1-2] to Strength		1-41	1	4	31	added max alvl, added Helm
Hammers	HAMMER	373	Might	+[3-5] to Strength		10-50	8	3	31	split off Amulet, addex max alvl, added Quiver, added Helm
Hammers	HAMMER	374	Ox	+[6-9] to Strength		26	19	3	31	added Quiver, added Helm
Hammers	HAMMER	375	Giant	+[10-15] to Strength		42	34	3	31	added Quiver, added Helm
Hammers	HAMMER	376	Titan	+[16-20] to Strength		58	50	3	31	added Helm
Hammers	HAMMER	377	Atlas	+[21-30] to Strength		71	63	3	31	added Helmet & Shield
Hammers	HAMMER		Self-Repair	Repairs 1 Durability in 33 seconds		3	1	3	37	
Hammers	HAMMER		Fast Repair	Repairs 1 Durability in 20 seconds		20	12	2	37	
Hammers	HAMMER		Ages	Indestructible	1	50	42	1	39	
Hammers	HAMMER		Fireball	16% Chance to Cast Level 18 Fire Ball on Striking		36	27	1	44	new
Hammers	HAMMER		Fireball	16% Chance to Cast Level 24 Fire Ball on Striking		56	42	1	44	new
Hammers	HAMMER		Fireball	16% Chance to Cast Level 30 Fire Ball on Striking		76	57	1	44	new
Hammers	HAMMER		Charged Bolt	20% Chance to Cast Level 18 Charged Bolt on Striking		36-56	27	1	44	new
Hammers	HAMMER		Charged Bolt	20% Chance to Cast Level 24 Charged Bolt on Striking		56-76	42	1	44	new
Hammers	HAMMER		Charged Bolt	20 Chance to Cast Level 30 Charged Bolt on Striking		76	57	1	44	new
Hammers	HAMMER		Lightning	16% Chance to Cast Level 18 Lightning on Striking		36-56	27	1	44	new
Hammers	HAMMER		Lightning	16% Chance to Cast Level 24 Lightning on Striking		56-76	42	1	44	new
Hammers	HAMMER		Lightning	16% Chance to Cast Level 30 Lightning on Striking		76	57	1	44	new
Hammers	HAMMER		Chain Lightning	14% Chance to Cast Level 18 Chain Lightning on Striking		36-56	27	1	44	new
Hammers	HAMMER		Chain Lightning	14% Chance to Cast Level 24 Chain Lightning on Striking		56-76	42	1	44	new
Hammers	HAMMER		Chain Lightning	14% Chance to Cast Level 30 Chain Lightning on Striking		76	57	1	44	new
Hammers	HAMMER		Ice Barrage	12% Chance to Cast Level 18 Ice Barrage on Striking		36-56	27	1	44	new
Hammers	HAMMER		Ice Barrage	12% Chance to Cast Level 24 Ice Barrage on Striking		56-76	42	1	44	new
Hammers	HAMMER		Ice Barrage	12% Chance to Cast Level 30 Ice Barrage on Striking		76	57	1	44	new
Hammers	HAMMER		Frost Nova	18% Chance to Cast Level 18 Frost Nova on Striking		36-56	27	1	44	new
Hammers	HAMMER		Frost Nova	18% Chance to Cast Level 24 Frost Nova on Striking		56-76	42	1	44	new
Hammers	HAMMER		Frost Nova	18% Chance to Cast Level 30 Frost Nova on Striking		76	57	1	44	new
Hammers	HAMMER		Nova	16% Chance to Cast Level 18 Nova on Striking		36-56	27	1	44	new
Hammers	HAMMER		Nova	16% Chance to Cast Level 24 Nova on Striking		56-76	42	1	44	new
Hammers	HAMMER		Nova	16% Chance to Cast Level 30 Nova on Striking		76	57	1	44	new
Hammers	HAMMER		Nova	10% Chance to Cast Level 3 Nova on Striking		12-36	9	1	44	added max alvl, alvl was 18, rlvl was 13
Hammers	HAMMER		Nova	12% Chance to Cast Level 4 Nova on Striking		18-36	14	1	44	added max alvl, alvl was 28, rlvl was 21
Hammers	HAMMER		Firebolts	10% Chance to Cast Level 8 Fire Bolt on Striking		16-36	12	1	44	added max alvl
Hammers	HAMMER		Damage Amplification	10% Chance to Cast Level 23 Amplify Damage on Striking		36-76	27	1	44	new
Hammers	HAMMER		Damage Amplification	12% Chance to Cast Level 31 Amplify Damage on Striking		76	57	1	44	new
Hammers	HAMMER		Lower Resist	8% Chance to Cast Level 5 Lower Resist on Striking		15-55	15	1	44	new
Hammers	HAMMER		Lower Resist	10% Chance to Cast Level 10 Lower Resist on Striking		36-76	27	1	44	new
Hammers	HAMMER		Lower Resist	12% Chance to Cast Level 15 Lower Resist on Striking		76	57	1	44	new
Hammers	HAMMER		Savagery	[5-10]% Deadly Strike		18-58	15	2	252	new
Hammers	HAMMER		Devastation	[10-15]% Deadly Strike		28-68	25	2	252	new
Hammers	HAMMER		Havoc	[15-20]% Deadly Strike		38	35	2	252	new
Hammers	HAMMER		Destruction	[20-25]% Deadly Strike		48	45	2	252	new
Hammers	HAMMER		Desolation	[25-30]% Deadly Strike		58	55	2	252	new
Hammers	HAMMER	806	Bleeding	10% Chance of Open Wounds, +[8-12] Open Wounds Damage per Second		18-58	15	2	252	new
Hammers	HAMMER	807	Siphoning	10% Chance of Open Wounds, +[15-20] Open Wounds Damage per Second		28-68	25	2	252	new
Hammers	HAMMER	808	Gory	10% Chance of Open Wounds, +[33-46] Open Wounds Damage per Second		38	35	2	252	new
Hammers	HAMMER	809	Sanguinary	10% Chance of Open Wounds, +[122-172] Open Wounds Damage per Second		48	45	2	252	new
Hammers	HAMMER	810	Hematic	10% Chance of Open Wounds, +[235-325] Open Wounds Damage per Second		58	55	2	252	new
Hammers	HAMMER		Chipping	[5-10]% Chance of Crushing Blow		18-58	15	2	252	new
Hammers	HAMMER		Crumbling	[10-15]% Chance of Crushing Blow		28-68	25	2	252	new
Hammers	HAMMER		Breaking	[15-20]% Chance of Crushing Blow		38	35	2	252	new
Hammers	HAMMER		Crushing	[20-25]% Chance of Crushing Blow		48	45	2	252	new
Hammers	HAMMER		Pulverizing	[25-30]% Chance of Crushing Blow		58	55	2	252	new
Scepters	SCEPTER		Piercing	Ignore Target's Defense		25	18	2	4	
Scepters	SCEPTER		Readiness	+10% Increased Attack Speed		5	3	6	7	added Quiver
Scepters	SCEPTER		Alacrity	+20% Increased Attack Speed		25	17	6	7	added Quiver
Scepters	SCEPTER		Swiftness	+30% Increased Attack Speed		34	26	6	7	added Missile Weapon
Scepters	SCEPTER		Quickness	+40% Increased Attack Speed		46	38	5	7	added Missile Weapon
Scepters	SCEPTER	174	Apprentice	+10% Faster Cast Rate		5	3	6	9	added Club
Scepters	SCEPTER	175	Magus	+20% Faster Cast Rate		29	21	5	9	added Scepter (Rod includes Staff/Wand/Scepter), added Club
Scepters	SCEPTER	978	Archmage	+30% Faster Cast Rate		49	41	1	9	new
Scepters	SCEPTER		Frost	+1 Cold Damage		1-3	1	4	10	
Scepters	SCEPTER		Frost	Adds 1 to [1-2] Cold Damage (2 second chill)		4-44	3	5	10	added max alvl, added Quiver
Scepters	SCEPTER		Icicle	Adds [3-4] to [12-16] Cold Damage (3 second chill)		13-53	9	4	10	added max alvl, added Quiver, damage was 1 to [3-4]
Scepters	SCEPTER		Glacier	Adds [14-21] to [45-71] Cold Damage (4 second chill)		27	20	3	10	added Quiver, damage was [2-4] to [4-15]
Scepters	SCEPTER		Winter	Adds [44-60] to [126-246] Cold Damage (6 second chill)		45	37	2	10	added Quiver, damage was [5-9] to [16-50]
Scepters	SCEPTER		Hypothermia	Adds [63-118] to [238-365] Cold Damage (6 second chill)		70	53	2	10	new
Scepters	SCEPTER		Flame	+[1-2] Fire Damage		1-3	1	4	12	
Scepters	SCEPTER		Flame	Adds 1 to [2-5] Fire Damage		4-44	3	5	12	added max alvl, added Quiver
Scepters	SCEPTER		Fire	Adds [2-8] to [12-22] Fire Damage		15-55	11	4	12	added max alvl, added Quiver, damage was [1-4] to [6-11]
Scepters	SCEPTER		Burning	Adds [20-30] to [37-72] Fire Damage		25-65	18	3	12	added max alvl, added Quiver, damage was [5-9] to [10-20]
Scepters	SCEPTER		Incineration	Adds [57-90] to [102-146] Fire Damage		43	35	2	12	added Quiver, damage was [10-20] to [21-75]
Scepters	SCEPTER		Ashes	Adds [152-214] to [228-302] Fire Damage		70	53	2	12	new
Scepters	SCEPTER		Shock	+[1-3] Lightning Damage		1-3	1	4	13	
Scepters	SCEPTER		Shock	Adds 1 to [3-8] Lightning Damage		4-44	3	5	13	added max alvl, added Quiver, damage was 1 to [6-8]
Scepters	SCEPTER		Lightning	Adds 1 to [14-24] Lightning Damage		15-55	11	4	13	added max alvl, added Quiver, damage was 1 to [9-16]
Scepters	SCEPTER		Thunder	Adds 1 to [34-84] Lightning Damage		25	18	3	13	added Quiver, damage was 1 to [17-40]
Scepters	SCEPTER		Storms	Adds [1-6] to [85-126] Lightning Damage		34	26	2	13	added Quiver, damage was [1-6] to [41-120]
Scepters	SCEPTER		Maelstrom	Adds [1-6] to [303-403] Lightning Damage		70	53	2	13	new
Scepters	SCEPTER		Craftsmanship	+1 to Maximum Damage		1-41	1	8	14	added max alvl
Scepters	SCEPTER		Quality	+2 to Maximum Damage		4-44	3	8	14	added max alvl
Scepters	SCEPTER		Maiming	+[3-4] to Maximum Damage		7-47	5	7	14	added max alvl
Scepters	SCEPTER		Slaying	+[5-7] to Maximum Damage		11-51	8	7	14	added max alvl
Scepters	SCEPTER		Gore	+[8-10] to Maximum Damage		14	10	6	14	
Scepters	SCEPTER		Carnage	+[11-14] to Maximum Damage		19	14	6	14	
Scepters	SCEPTER		Slaughter	+[15-20] to Maximum Damage		25	18	5	14	
Scepters	SCEPTER		Butchery	+[21-40] to Maximum Damage		35	27	5	14	was 1
Scepters	SCEPTER		Evisceration	+[41-63] to Maximum Damage	1	45	37	4	14	
Scepters	SCEPTER		Worth	+[1-2] to Minimum Damage		1-41	1	8	15	added max alvl
Scepters	SCEPTER		Measure	+[3-4] to Minimum Damage		12-52	9	7	15	added max alvl
Scepters	SCEPTER		Excellence	+[5-8] to Minimum Damage		24	18	6	15	
Scepters	SCEPTER		Performance	+[9-14] to Minimum Damage		48	40	5	15	
Scepters	SCEPTER		Transcendence	+[15-20] to Minimum Damage		76	68	4	15	
Scepters	SCEPTER	269	Regeneration	Replenish Life +[6-10]		10	7	4	19	doubled vlaues
Scepters	SCEPTER	272	Regrowth	Replenish Life +[12-20]		17	12	4	19	doubled vlaues
Scepters	SCEPTER	274	Revivification	Replenish Life +[22-30]		38	30	4	19	was 1, doubled vlaues
Scepters	SCEPTER		Vileness	Prevent Monster Heal		9	6	3	20	added Quiver
Scepters	SCEPTER	304	Energy	+[1-3] to Energy		4-44	3	3	23	added max alvl
Scepters	SCEPTER	305	Mind	+[4-6] to Energy		10-50	7	3	23	added max alvl
Scepters	SCEPTER	306	Brilliance	+[7-10] to Energy	1	16	12	3	23	
Scepters	SCEPTER	307	Sorcery	+[11-15] to Energy		26	21	3	23	
Scepters	SCEPTER		Bear	Knockback		8	6	3	24	
Scepters	SCEPTER		Light	+1 to Light Radius, +[15-30] to Attack Rating		6-46	4	1	25	added max alvl, added Quiver, AR was 15
Scepters	SCEPTER		Radiance	+3 to Light Radius, +[30-60] to Attack Rating		15-55	11	1	25	split off Ring, Amulet, added max alvl, added Chest, Quiver, AR was 30
Scepters	SCEPTER		Clarity	+4 to Light Radius, +[60-120] to Attack Rating		25	21	1	25	new
Scepters	SCEPTER		Divinity	+5 to Light Radius, +[120-240] to Attack Rating		50	42	1	25	new
Scepters	SCEPTER	312	Sun	+5 to Light Radius, [10-20]% Bonus to Attack Rating		17	12	1	25	added Chest, increased AR% values
Scepters	SCEPTER	824	Sunset	+5 to Light Radius, 10% Bonus to Attack Rating		27	22	1	25	new
Scepters	SCEPTER	855	Sunset	+[5-8] to Light Radius, 10% Bonus to Attack Rating		34	26	1	25	new
Scepters	SCEPTER		Jackal	+[1-5] to Life		8-48	6	3	26	added max alvl
Scepters	SCEPTER		Fox	+[6-10] to Life		17-57	13	3	26	split off Ring, added max alvl
Scepters	SCEPTER		Wolf	+[11-20] to Life		34-74	26	3	26	split off Ring, added max alvl
Scepters	SCEPTER		Tiger	+[21-30] to Life		51	43	3	26	
Scepters	SCEPTER		Mammoth	+[31-40] to Life		68	60	3	26	
Scepters	SCEPTER		Leech	[4-5]% Life Stolen per Hit		6	4	7	27	added Quiver
Scepters	SCEPTER	353	Locust	[6-7]% Life Stolen per Hit		20	15	7	27	added Quiver
